;;DESTINATION;;;;;;;;;;;;;;;;;;;;;;;
4:00;Muiderpoort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4:15;Muiderpoort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4:30;Muiderpoort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4:45;Muiderpoort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5:00;Muiderpoort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5:15;Muiderpoort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5:30;Muiderpoort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5:45;Muiderpoort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6:00;Muiderpoort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6:15;Muiderpoort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6:30;Muiderpoort;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6:45;Muiderpoort;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
7:00;Muiderpoort;0;0;0;1;1;1;0;0;0;0;1;0;1;1;0;1;1;0;1;1;0;0;0;1
7:15;Muiderpoort;0;1;0;1;2;1;1;1;1;0;2;0;0;1;1;1;1;0;1;1;0;0;0;0
7:30;Muiderpoort;1;1;0;6;1;3;1;2;0;0;2;3;2;2;4;2;2;1;2;4;0;1;1;4
7:45;Muiderpoort;3;1;1;6;6;1;1;3;1;0;0;2;2;1;1;6;2;1;4;1;2;0;2;1
8:00;Muiderpoort;4;1;0;4;3;2;3;5;2;1;4;3;3;4;0;4;4;0;7;3;1;1;0;6
8:15;Muiderpoort;2;3;1;5;0;2;3;7;2;0;2;0;3;2;1;4;4;1;3;0;2;0;1;4
8:30;Muiderpoort;3;1;1;5;1;3;1;5;2;1;4;2;1;3;3;1;4;0;3;2;2;1;2;1
8:45;Muiderpoort;3;3;1;0;5;2;1;2;2;0;3;0;3;7;1;5;3;1;6;6;2;1;1;5
9:00;Muiderpoort;0;3;0;3;3;5;0;1;0;0;5;1;3;5;4;0;3;0;1;7;2;3;0;4
9:15;Muiderpoort;1;2;1;2;3;0;2;3;0;1;1;2;4;1;0;1;2;0;3;4;1;1;1;5
9:30;Muiderpoort;0;1;0;5;4;2;2;3;1;0;1;1;2;1;1;1;4;0;3;1;1;1;1;3
9:45;Muiderpoort;1;1;0;3;0;1;0;1;1;0;2;2;1;1;0;2;3;0;2;1;0;1;1;2
10:00;Muiderpoort;1;0;0;2;0;0;0;1;0;0;2;1;1;0;1;1;2;0;2;1;0;0;0;1
10:15;Muiderpoort;1;0;0;1;2;1;0;0;0;0;2;1;1;1;1;1;2;0;0;1;0;0;0;2
10:30;Muiderpoort;1;1;0;1;1;1;1;2;1;0;0;0;0;1;1;2;2;0;0;0;1;0;0;1
10:45;Muiderpoort;1;0;0;2;1;1;1;1;0;0;2;0;1;2;1;0;2;0;0;0;0;0;1;1
11:00;Muiderpoort;1;0;0;1;0;1;0;0;0;0;2;1;1;0;2;0;0;0;1;2;0;0;0;2
11:15;Muiderpoort;0;1;0;0;1;1;1;0;0;0;1;0;1;1;1;0;2;0;1;2;0;0;0;1
11:30;Muiderpoort;1;0;0;2;1;1;1;1;0;0;2;1;1;0;2;2;1;0;2;2;0;0;0;2
11:45;Muiderpoort;0;1;0;1;1;1;1;1;1;0;0;0;1;1;1;0;0;0;2;1;0;0;1;2
12:00;Muiderpoort;1;1;0;1;1;2;0;2;1;0;1;1;2;1;1;1;1;0;2;2;1;0;0;1
12:15;Muiderpoort;0;1;0;3;0;1;1;1;1;0;2;1;1;3;1;0;1;0;0;0;1;1;1;2
12:30;Muiderpoort;0;1;0;4;2;2;1;0;0;0;1;2;2;1;2;3;1;0;3;2;1;0;1;3
12:45;Muiderpoort;1;1;0;0;2;0;1;1;1;0;2;1;0;3;2;2;3;0;0;2;1;0;0;2
13:00;Muiderpoort;1;1;0;2;1;2;1;2;1;0;2;1;2;2;1;2;2;0;0;3;1;1;0;2
13:15;Muiderpoort;1;1;0;2;1;1;0;2;0;0;0;0;2;0;0;1;1;0;0;0;0;1;0;2
13:30;Muiderpoort;1;0;0;1;1;0;1;1;1;0;2;1;0;2;0;2;0;0;1;1;0;0;0;0
13:45;Muiderpoort;1;1;0;1;1;0;0;1;0;0;0;0;0;0;1;1;1;0;2;2;0;0;0;1
14:00;Muiderpoort;0;0;0;1;0;0;1;1;0;0;1;0;1;0;1;1;0;0;2;0;1;1;1;1
14:15;Muiderpoort;1;1;0;1;1;0;0;1;0;0;0;1;1;2;1;1;0;0;1;0;0;0;1;1
14:30;Muiderpoort;1;1;0;2;1;1;0;0;0;0;2;0;0;1;0;1;2;0;1;2;0;1;0;2
14:45;Muiderpoort;0;1;0;2;1;0;0;1;0;0;1;0;1;1;1;0;0;0;0;2;1;0;0;0
15:00;Muiderpoort;1;0;0;0;1;1;0;1;1;0;1;1;2;0;0;0;1;0;1;0;1;0;0;0
15:15;Muiderpoort;1;1;0;2;1;0;0;1;0;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1
15:30;Muiderpoort;0;1;0;2;1;0;0;2;0;0;1;1;0;2;1;1;1;0;0;1;0;1;1;0
15:45;Muiderpoort;1;0;0;1;2;1;0;1;0;0;2;0;1;2;1;1;2;0;2;1;0;0;1;1
16:00;Muiderpoort;3;1;0;4;0;3;1;5;1;0;3;2;3;1;2;4;2;0;1;0;0;1;1;1
16:15;Muiderpoort;0;3;1;6;2;4;3;3;1;1;1;4;1;5;2;4;3;0;5;0;0;2;2;5
16:30;Muiderpoort;3;3;0;5;4;2;2;2;0;1;2;3;2;3;4;5;3;0;4;2;1;1;0;3
16:45;Muiderpoort;1;1;0;5;1;2;2;3;0;1;5;2;3;6;0;4;3;0;3;6;1;2;1;2
17:00;Muiderpoort;4;1;1;3;7;2;1;3;0;0;7;2;6;5;3;3;4;1;7;3;2;1;1;2
17:15;Muiderpoort;2;3;1;7;4;4;1;3;2;0;5;3;0;5;5;5;6;1;6;5;2;0;0;1
17:30;Muiderpoort;3;0;1;4;7;1;1;1;0;0;5;3;0;7;5;2;7;1;3;2;0;1;2;0
17:45;Muiderpoort;4;3;0;3;6;2;1;5;1;1;3;2;0;2;2;1;4;1;2;3;2;0;1;6
18:00;Muiderpoort;4;2;1;0;3;2;1;2;2;1;4;3;6;6;1;4;5;1;6;2;2;0;2;2
18:15;Muiderpoort;3;2;1;4;2;0;4;2;2;0;5;2;2;3;3;1;6;0;5;2;1;2;0;1
18:30;Muiderpoort;2;1;0;3;2;0;1;4;0;0;4;0;3;4;3;4;1;1;2;2;0;2;0;4
18:45;Muiderpoort;0;1;1;5;3;2;0;4;0;0;3;1;1;2;2;1;3;1;1;1;1;1;1;3
19:00;Muiderpoort;1;1;0;1;2;2;0;3;0;0;2;0;1;2;1;1;1;0;1;3;0;1;1;1
19:15;Muiderpoort;0;1;0;1;1;0;0;2;1;0;2;1;1;0;1;1;1;0;1;2;0;1;0;2
19:30;Muiderpoort;1;1;0;0;1;0;0;1;0;0;0;1;0;1;1;0;1;0;0;1;1;0;0;1
19:45;Muiderpoort;0;1;0;1;1;1;0;1;0;0;1;1;1;1;0;1;0;0;2;1;0;0;0;1
20:00;Muiderpoort;0;0;0;1;0;1;0;2;1;0;2;1;1;1;0;0;1;0;2;0;0;0;1;1
20:15;Muiderpoort;1;1;0;0;0;1;1;2;1;0;1;0;1;2;1;0;1;0;1;0;0;1;0;1
20:30;Muiderpoort;1;1;0;2;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;0;0;1
20:45;Muiderpoort;1;1;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1
21:00;Muiderpoort;1;0;0;0;0;0;0;1;0;0;1;1;1;1;0;1;0;0;0;1;0;0;0;0
21:15;Muiderpoort;1;1;0;1;1;1;0;0;0;0;0;0;1;1;1;0;2;0;1;1;0;0;0;1
21:30;Muiderpoort;1;1;0;1;1;0;1;0;0;0;2;0;0;1;1;0;1;0;1;1;0;0;1;1
21:45;Muiderpoort;0;0;0;1;0;1;1;1;0;0;2;1;0;0;1;0;2;0;0;1;0;0;0;0
22:00;Muiderpoort;1;0;0;0;1;1;0;0;0;0;2;1;1;1;0;1;0;0;1;0;0;0;0;1
22:15;Muiderpoort;0;0;0;2;0;1;1;1;1;0;0;1;1;1;1;0;2;0;1;1;0;0;0;1
22:30;Muiderpoort;0;0;0;0;0;1;1;1;0;0;0;0;1;1;1;0;1;0;2;1;0;0;0;1
22:45;Muiderpoort;0;1;0;0;1;1;1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
23:00;Muiderpoort;0;0;0;1;1;1;1;1;0;0;1;0;0;0;0;1;1;0;1;1;0;0;0;0
23:15;Muiderpoort;0;0;0;1;0;0;0;1;0;0;1;1;1;1;0;0;1;0;0;1;0;0;0;1
23:30;Muiderpoort;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;0
23:45;Muiderpoort;0;0;0;1;1;0;0;1;0;0;0;1;0;0;1;1;1;0;0;1;0;0;0;0
0:00;Museumplein;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0:15;Museumplein;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0:30;Museumplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0:45;Museumplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1:00;Museumplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1:15;Museumplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1:30;Museumplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1:45;Museumplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2:00;Museumplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2:15;Museumplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2:30;Museumplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2:45;Museumplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3:00;Museumplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3:15;Museumplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3:30;Museumplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3:45;Museumplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4:00;Museumplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4:15;Museumplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4:30;Museumplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4:45;Museumplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5:00;Museumplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5:15;Museumplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5:30;Museumplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5:45;Museumplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6:00;Museumplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6:15;Museumplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6:30;Museumplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6:45;Museumplein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7:00;Museumplein;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;1
7:15;Museumplein;0;1;0;1;0;0;1;2;1;0;1;1;1;0;1;0;2;0;1;1;1;0;0;1
7:30;Museumplein;3;2;1;2;1;2;1;5;2;0;4;2;4;2;3;3;4;0;2;4;1;2;1;1
7:45;Museumplein;3;0;1;8;4;0;4;7;1;1;5;2;3;8;6;3;2;1;6;4;0;1;2;6
8:00;Museumplein;1;1;0;3;4;3;3;3;1;0;2;3;5;7;1;5;6;1;3;4;2;0;0;7
8:15;Museumplein;2;2;0;6;6;0;1;1;1;1;3;1;6;2;6;6;1;0;3;4;2;2;2;5
8:30;Museumplein;4;0;0;1;2;4;3;4;1;0;7;0;2;5;3;1;3;0;0;5;0;1;0;2
8:45;Museumplein;0;3;1;4;0;3;1;4;1;1;3;1;1;5;2;4;0;0;7;5;2;2;1;5
9:00;Museumplein;1;1;1;6;2;4;2;4;1;1;6;3;1;0;7;2;4;1;5;7;0;1;3;6
9:15;Museumplein;1;2;0;3;1;1;1;1;1;1;4;3;2;4;2;3;0;0;5;3;1;0;1;4
9:30;Museumplein;2;2;0;1;0;2;2;2;1;0;3;2;1;4;1;1;3;0;1;4;1;1;1;2
9:45;Museumplein;0;0;1;1;1;1;1;2;1;0;3;2;1;0;0;2;2;0;0;0;0;1;0;3
10:00;Museumplein;1;1;0;1;1;0;0;0;0;0;2;0;1;0;1;0;2;0;0;2;0;1;0;1
10:15;Museumplein;1;1;0;2;1;0;1;1;0;0;0;1;1;1;0;1;2;0;1;1;0;1;1;1
10:30;Museumplein;1;0;0;2;1;0;1;1;0;0;2;1;0;1;1;0;1;0;2;2;1;0;0;0
10:45;Museumplein;1;0;0;0;1;1;0;1;1;0;1;0;0;2;2;1;1;0;1;0;1;0;0;2
11:00;Museumplein;0;0;0;1;1;0;0;2;0;0;1;1;1;0;0;1;1;0;2;2;0;1;0;1
11:15;Museumplein;1;0;0;2;0;0;1;1;0;0;1;0;1;0;1;1;1;0;1;1;1;0;1;2
11:30;Museumplein;1;0;0;1;1;1;1;1;0;0;1;0;0;1;0;1;2;0;2;1;0;0;0;2
11:45;Museumplein;1;1;0;2;2;1;1;2;0;0;1;1;1;1;0;1;1;0;2;0;0;0;0;1
12:00;Museumplein;0;1;0;2;2;1;0;1;1;0;1;1;1;2;1;0;0;0;2;2;0;1;0;2
12:15;Museumplein;1;1;0;4;3;1;0;2;1;0;3;0;1;2;2;2;3;0;0;1;0;0;0;3
12:30;Museumplein;2;1;0;2;3;1;1;2;1;0;0;1;2;3;0;2;1;0;2;3;1;0;0;1
12:45;Museumplein;2;0;0;1;2;1;1;1;1;0;0;0;0;2;2;2;3;1;3;1;1;0;0;2
13:00;Museumplein;1;0;0;2;2;1;0;2;1;0;3;0;1;2;1;1;0;0;0;3;0;1;1;1
13:15;Museumplein;2;1;0;3;2;1;0;1;0;0;2;1;0;2;2;2;1;0;0;0;1;1;1;2
13:30;Museumplein;0;1;0;2;1;1;1;0;1;0;0;1;2;0;1;0;1;0;2;1;0;0;1;1
13:45;Museumplein;1;1;0;2;2;0;1;2;1;0;1;0;1;1;1;1;1;0;1;1;0;0;0;2
14:00;Museumplein;1;1;0;1;1;0;0;0;0;0;1;1;0;0;1;1;0;0;1;0;1;0;0;0
14:15;Museumplein;0;0;0;2;1;1;0;1;1;0;2;1;1;2;1;1;2;0;1;0;1;1;0;2
14:30;Museumplein;1;0;0;2;0;1;1;1;1;0;2;1;1;0;2;2;1;0;2;0;1;0;0;1
14:45;Museumplein;1;1;0;1;1;0;0;1;0;0;2;1;1;1;1;1;1;0;1;1;1;0;1;1
15:00;Museumplein;1;1;0;2;1;0;1;1;1;0;1;0;0;2;1;1;1;0;1;0;0;0;0;1
15:15;Museumplein;1;1;0;1;2;1;0;0;0;0;0;1;0;2;2;1;0;0;1;2;1;0;0;2
15:30;Museumplein;0;1;0;1;2;0;1;0;1;0;1;1;2;2;1;0;2;0;2;1;0;0;1;1
15:45;Museumplein;0;1;0;2;0;0;1;1;1;0;1;1;1;2;0;1;1;0;1;1;0;0;0;2
16:00;Museumplein;2;2;0;3;0;1;2;4;1;0;3;2;2;2;1;4;2;0;3;4;1;1;1;2
16:15;Museumplein;2;1;1;3;6;1;1;1;1;1;3;1;1;2;4;1;1;0;5;5;0;1;1;0
16:30;Museumplein;3;3;0;4;6;0;1;6;0;1;4;3;5;1;5;4;3;1;0;3;0;0;1;5
16:45;Museumplein;1;1;1;5;4;0;1;5;1;0;1;4;2;3;3;4;1;0;2;5;2;1;1;5
17:00;Museumplein;0;3;1;9;6;2;2;2;0;1;4;3;3;6;5;0;2;1;2;5;1;2;1;6
17:15;Museumplein;4;1;0;2;6;0;3;2;1;1;7;5;3;3;6;4;6;1;4;7;1;0;2;4
17:30;Museumplein;0;3;1;6;7;4;3;5;2;0;1;1;4;2;4;2;4;1;1;0;0;1;1;0
17:45;Museumplein;3;3;0;7;5;3;1;4;0;0;4;2;3;4;3;4;0;1;0;0;2;1;1;2
18:00;Museumplein;4;1;1;1;2;2;2;2;0;1;0;2;2;3;4;6;3;0;1;0;2;1;1;5
18:15;Museumplein;2;4;0;1;2;5;4;5;1;0;3;0;6;3;3;6;1;1;4;3;1;1;1;3
18:30;Museumplein;2;0;1;0;0;1;2;4;0;0;1;3;2;0;1;1;2;0;1;1;1;2;1;3
18:45;Museumplein;1;1;0;3;2;1;1;3;1;0;1;2;0;1;2;3;4;1;2;4;1;1;1;3
19:00;Museumplein;0;0;0;3;3;2;1;1;1;0;2;1;1;3;1;2;2;0;1;2;0;1;1;2
19:15;Museumplein;1;1;0;2;0;1;1;1;0;0;1;0;1;1;1;1;1;0;2;2;0;0;0;2
19:30;Museumplein;1;0;0;1;2;1;0;1;0;0;1;1;0;1;0;0;0;0;1;2;0;0;0;1
19:45;Museumplein;1;0;0;1;0;1;1;2;1;0;1;1;0;1;1;1;1;0;2;0;0;1;0;0
20:00;Museumplein;1;0;0;0;0;1;0;1;0;0;2;0;0;0;1;1;0;0;0;2;0;0;0;1
20:15;Museumplein;0;0;0;2;1;0;0;2;0;0;0;1;0;0;0;0;1;0;1;2;1;0;0;2
20:30;Museumplein;1;0;0;1;0;1;1;1;0;0;1;1;0;1;1;0;1;0;1;1;0;0;0;1
20:45;Museumplein;0;1;0;0;1;1;0;1;0;0;0;1;0;0;1;1;0;0;0;1;0;0;1;1
21:00;Museumplein;0;0;0;1;0;0;0;1;0;0;1;1;0;1;1;0;1;0;0;1;0;0;0;0
21:15;Museumplein;0;0;0;0;1;0;1;1;0;0;1;1;0;1;1;1;1;0;1;0;0;0;0;0
21:30;Museumplein;0;0;0;1;0;0;0;1;0;0;0;0;1;2;1;0;1;0;0;1;0;0;1;1
21:45;Museumplein;0;0;0;0;1;1;0;1;0;0;0;1;2;2;1;1;2;0;0;1;0;0;0;2
22:00;Museumplein;0;1;0;1;0;0;0;1;0;0;2;1;1;1;0;0;1;0;0;1;0;0;0;2
22:15;Museumplein;1;0;0;1;2;1;0;1;0;0;2;1;1;1;0;1;1;0;2;0;1;0;0;0
22:30;Museumplein;1;1;0;2;1;1;1;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;2
22:45;Museumplein;0;1;0;1;0;0;0;1;0;0;1;1;1;1;1;0;1;0;0;1;0;1;1;0
23:00;Museumplein;0;0;0;1;1;0;0;1;0;0;0;1;0;0;1;1;1;0;0;1;0;0;0;1
23:15;Museumplein;0;1;0;2;1;0;0;1;0;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1
23:30;Museumplein;1;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;0
23:45;Museumplein;0;0;0;0;1;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0
0:00;RAI;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
0:15;RAI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0:30;RAI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
0:45;RAI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1:00;RAI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1:15;RAI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1:30;RAI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1:45;RAI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2:00;RAI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2:15;RAI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2:30;RAI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2:45;RAI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3:00;RAI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3:15;RAI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3:30;RAI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3:45;RAI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4:00;RAI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4:15;RAI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4:30;RAI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4:45;RAI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5:00;RAI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5:15;RAI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5:30;RAI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5:45;RAI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6:00;RAI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6:15;RAI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6:30;RAI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6:45;RAI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7:00;RAI;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0
7:15;RAI;0;1;0;0;0;1;0;1;1;0;0;0;2;1;1;2;2;0;2;0;1;1;1;2
7:30;RAI;2;2;1;6;3;3;0;3;1;0;2;1;2;4;3;3;0;1;1;2;1;0;0;5
7:45;RAI;2;1;1;0;2;5;3;5;1;0;2;3;6;1;1;4;0;1;1;5;0;2;0;1
8:00;RAI;5;1;1;2;0;1;2;3;1;1;6;1;1;2;5;2;5;1;3;3;1;0;1;7
8:15;RAI;3;0;1;6;7;2;2;3;2;0;1;2;0;3;5;4;4;0;4;1;0;1;2;6
8:30;RAI;2;2;0;5;1;4;0;4;2;1;4;1;2;4;3;1;6;1;4;1;2;2;1;4
8:45;RAI;4;0;0;5;2;1;0;2;2;0;5;4;6;2;0;3;2;1;7;1;0;2;1;3
9:00;RAI;1;4;1;10;5;4;1;3;0;1;7;1;5;2;6;0;2;1;7;4;1;2;1;7
9:15;RAI;2;2;0;6;2;1;1;2;0;1;1;3;3;1;3;2;3;1;2;4;2;1;2;4
9:30;RAI;1;0;0;5;3;1;2;3;1;0;3;0;2;2;3;1;4;0;2;3;1;1;0;3
9:45;RAI;2;1;0;1;2;2;0;0;0;0;1;1;2;2;2;1;3;0;2;2;1;0;1;1
10:00;RAI;0;0;0;2;1;1;0;0;1;0;2;1;1;2;1;1;1;0;0;1;0;0;0;1
10:15;RAI;1;1;0;2;1;1;0;1;0;0;1;0;1;1;1;1;1;0;0;1;1;0;1;2
10:30;RAI;1;0;0;1;1;0;1;1;0;0;1;1;1;0;1;2;1;0;1;1;0;0;1;1
10:45;RAI;1;1;0;2;0;1;1;2;0;0;2;0;1;2;1;1;2;0;2;2;1;0;1;0
11:00;RAI;0;0;0;3;1;0;0;1;0;0;0;0;1;2;1;1;0;0;1;0;0;0;0;1
11:15;RAI;1;1;0;3;0;1;1;1;0;0;1;0;1;0;1;2;2;0;1;1;0;0;1;2
11:30;RAI;1;1;0;2;0;0;1;0;0;0;0;1;1;2;1;1;1;0;2;0;0;0;0;1
11:45;RAI;0;1;0;1;1;0;1;0;0;0;1;1;1;0;0;2;0;0;0;0;1;0;1;1
12:00;RAI;0;1;0;3;0;0;1;0;0;0;2;1;2;2;1;2;1;0;0;2;0;0;1;2
12:15;RAI;2;0;0;3;3;2;1;1;1;0;1;1;1;2;2;2;0;0;1;2;1;1;0;2
12:30;RAI;1;0;0;1;2;2;0;1;0;0;2;1;0;2;0;1;2;0;2;1;0;0;1;2
12:45;RAI;0;0;0;2;3;1;0;2;0;0;2;2;1;0;1;2;1;0;1;2;0;1;1;1
13:00;RAI;2;1;0;1;2;1;1;2;1;0;1;1;1;1;2;1;2;0;1;2;0;0;0;3
13:15;RAI;0;1;0;2;2;1;0;2;0;0;1;1;0;0;2;0;2;0;0;0;1;0;1;2
13:30;RAI;0;0;0;2;0;1;0;1;1;0;1;1;1;0;1;1;2;0;1;1;0;1;1;2
13:45;RAI;0;1;0;1;2;1;0;0;0;0;2;1;2;1;1;1;2;0;2;2;1;0;0;1
14:00;RAI;0;1;0;1;1;0;1;1;0;0;2;1;2;1;2;1;1;0;1;0;1;1;0;1
14:15;RAI;0;1;0;1;2;0;0;0;1;0;2;0;1;1;0;0;2;0;2;1;0;0;0;1
14:30;RAI;1;0;0;2;1;0;0;2;0;0;1;1;0;2;0;1;2;0;2;0;0;0;0;2
14:45;RAI;0;1;0;1;1;0;1;1;0;0;2;1;0;1;0;1;0;0;1;1;1;1;0;0
15:00;RAI;1;0;0;1;2;1;1;2;0;0;1;1;1;2;2;0;2;0;1;0;0;0;0;1
15:15;RAI;0;0;0;2;1;1;0;1;0;0;2;0;0;0;0;0;1;0;1;2;0;0;1;2
15:30;RAI;1;1;0;1;2;0;0;1;1;0;0;1;0;2;1;1;1;0;1;1;0;1;1;1
15:45;RAI;0;1;0;1;1;1;1;1;0;0;2;1;0;0;1;0;0;0;1;0;0;0;0;0
